Data_Venda,Produto,Categoria,Quantidade_Vendida,Preço,Receita,Região
2023-06-11,Jaqueta,Roupas,43,186.8,8032.400000000001,Sul
2023-11-19,Boneca,Brinquedos,6,295.3,1771.8000000000002,Leste
2023-10-26,Quebra-Cabeça,Brinquedos,24,221.71,5321.04,Sul
2023-01-11,Mesa,Móveis,42,408.67,17164.14,Norte
2023-02-15,Calça,Roupas,21,317.12,6659.52,Sul
2023-09-12,Mesa,Móveis,30,113.64,3409.2,Norte
2023-11-25,Blocos de Montar,Brinquedos,8,442.17,3537.36,Sul
2023-11-27,Frutas,Alimentos,25,335.53,8388.25,Oeste
2023-01-27,Carne,Alimentos,40,319.74,12789.6,Leste
2023-07-07,Frutas,Alimentos,42,377.77,15866.34,Sul
2023-01-16,Smartphone,Eletrônicos,37,368.79,13645.230000000001,Leste
2023-08-08,Jaqueta,Roupas,8,125.99,1007.92,Oeste
2023-09-26,Carrinho,Brinquedos,26,302.84,7873.839999999999,Norte
2023-01-18,Cadeira,Móveis,23,35.92,826.1600000000001,Leste
2023-02-08,Camisa,Roupas,26,185.78,4830.28,Sul
2023-05-14,Laptop,Eletrônicos,1,74.03,74.03,Oeste
2023-03-13,Calça,Roupas,24,301.13,7227.12,Sul
2023-05-30,Mesa,Móveis,29,132.67,3847.43,Norte
2023-02-20,Sapato,Roupas,35,322.17,11275.95,Oeste
2023-07-02,Camisa,Roupas,21,228.97,4808.37,Norte
2023-08-14,Arroz,Alimentos,2,428.03,856.06,Leste
2023-04-30,Feijão,Alimentos,35,263.46,9221.099999999999,Sul
2023-11-19,Feijão,Alimentos,48,319.25,15324.0,Leste
2023-05-19,Sapato,Roupas,12,327.53,3930.3599999999997,Norte
2023-04-02,Laptop,Eletrônicos,5,486.69,2433.45,Oeste
2023-10-20,Boneca,Brinquedos,13,259.49,3373.37,Oeste
2023-12-22,Blocos de Montar,Brinquedos,24,200.8,4819.200000000001,Oeste
2023-05-23,Carne,Alimentos,46,424.36,19520.56,Sul
2023-11-26,Sofá,Móveis,41,19.63,804.8299999999999,Sul
2023-11-18,Câmera,Eletrônicos,2,141.74,283.48,Oeste
2023-11-30,Frutas,Alimentos,29,88.24,2558.96,Sul
2023-10-21,Câmera,Eletrônicos,3,320.21,960.6299999999999,Norte
2023-07-17,Carrinho,Brinquedos,21,423.65,8896.65,Norte
2023-06-17,Estante,Móveis,45,339.45,15275.25,Oeste
2023-09-05,Jaqueta,Roupas,12,408.72,4904.64,Leste
2023-12-13,Carrinho,Brinquedos,11,99.62,1095.8200000000002,Norte
2023-04-04,Laptop,Eletrônicos,31,292.14,9056.34,Oeste
2023-05-10,Quebra-Cabeça,Brinquedos,31,256.29,7944.990000000001,Oeste
2023-01-21,Tablet,Eletrônicos,2,336.31,672.62,Leste
2023-01-20,Camisa,Roupas,45,452.56,20365.2,Oeste
2023-01-26,Boneca,Brinquedos,25,256.58,6414.5,Oeste
2023-09-18,Smartphone,Eletrônicos,33,272.9,9005.699999999999,Leste
2023-10-18,Quebra-Cabeça,Brinquedos,48,87.03,4177.4400000000005,Oeste
2023-07-24,Mesa,Móveis,34,317.15,10783.099999999999,Norte
2023-03-10,Tablet,Eletrônicos,3,314.93,944.79,Sul
2023-11-28,Câmera,Eletrônicos,20,277.66,5553.200000000001,Oeste
2023-09-13,Carrinho,Brinquedos,39,481.92,18794.88,Sul
2023-03-18,Cadeira,Móveis,23,59.57,1370.11,Oeste
2023-11-15,Sofá,Móveis,15,124.51,1867.65,Oeste
2023-11-01,Boneca,Brinquedos,41,383.94,15741.539999999999,Oeste
2023-11-07,Sapato,Roupas,26,31.81,827.06,Oeste
2023-09-02,Frutas,Alimentos,18,232.1,4177.8,Sul
2023-02-26,Smartphone,Eletrônicos,21,468.72,9843.12,Norte
2023-06-07,Arroz,Alimentos,14,269.34,3770.7599999999998,Sul
2023-08-26,Arroz,Alimentos,13,404.68,5260.84,Leste
2023-07-08,Tablet,Eletrônicos,18,298.07,5365.26,Oeste
2023-04-11,Tablet,Eletrônicos,6,399.04,2394.2400000000002,Leste
2023-12-10,Jaqueta,Roupas,4,489.38,1957.52,Norte
2023-09-10,Quebra-Cabeça,Brinquedos,16,92.74,1483.84,Leste
2023-01-16,Câmera,Eletrônicos,16,439.88,7038.08,Leste
2023-08-16,Sofá,Móveis,21,483.1,10145.1,Norte
2023-06-02,Câmera,Eletrônicos,6,234.3,1405.8000000000002,Norte
2023-04-13,Camisa,Roupas,38,215.28,8180.64,Oeste
2023-08-14,Tablet,Eletrônicos,37,110.44,4086.2799999999997,Norte
2023-07-18,Boneca,Brinquedos,14,344.83,4827.62,Norte
2023-08-12,Sapato,Roupas,31,148.08,4590.4800000000005,Oeste
2023-01-24,Laptop,Eletrônicos,36,50.15,1805.3999999999999,Oeste
2023-10-15,Quebra-Cabeça,Brinquedos,27,194.37,5247.99,Sul
2023-05-17,Mesa,Móveis,18,458.2,8247.6,Sul
2023-12-28,Sofá,Móveis,8,139.87,1118.96,Oeste
2023-09-24,Feijão,Alimentos,28,11.92,333.76,Norte
2023-01-15,Câmera,Eletrônicos,36,366.49,13193.64,Leste
2023-04-17,Arroz,Alimentos,15,441.28,6619.2,Norte
2023-08-02,Jaqueta,Roupas,20,60.14,1202.8,Sul
2023-07-13,Calça,Roupas,26,271.1,7048.6,Leste
2023-02-19,Frutas,Alimentos,11,393.75,4331.25,Norte
2023-12-30,Sapato,Roupas,35,95.69,3349.15,Norte
2023-03-16,Sofá,Móveis,39,40.82,1591.98,Norte
2023-02-17,Smartphone,Eletrônicos,43,497.85,21407.55,Sul
2023-05-31,Blocos de Montar,Brinquedos,44,17.77,781.88,Oeste
2023-01-09,Carrinho,Brinquedos,28,249.59,6988.52,Oeste
2023-05-26,Tablet,Eletrônicos,37,328.28,12146.359999999999,Leste
2023-02-12,Câmera,Eletrônicos,49,36.71,1798.79,Leste
2023-04-10,Calça,Roupas,14,285.18,3992.52,Sul
2023-12-03,Cadeira,Móveis,2,364.3,728.6,Sul
2023-11-22,Mesa,Móveis,30,403.32,12099.6,Oeste
2023-08-17,Frutas,Alimentos,27,81.36,2196.72,Sul
2023-09-03,Jaqueta,Roupas,15,349.04,5235.6,Leste
2023-06-05,Laptop,Eletrônicos,12,112.56,1350.72,Oeste
2023-08-22,Sofá,Móveis,21,460.82,9677.22,Leste
2023-07-29,Frutas,Alimentos,42,136.69,5740.98,Norte
2023-08-25,Jaqueta,Roupas,8,253.29,2026.32,Oeste
2023-11-01,Blocos de Montar,Brinquedos,27,466.51,12595.77,Oeste
2023-10-09,Calça,Roupas,39,287.21,11201.189999999999,Oeste
2023-04-02,Smartphone,Eletrônicos,7,356.54,2495.78,Sul
2023-12-30,Sofá,Móveis,38,493.11,18738.18,Sul
2023-12-30,Tablet,Eletrônicos,28,11.94,334.32,Sul
2023-12-26,Calça,Roupas,19,325.66,6187.540000000001,Oeste
2023-10-17,Carne,Alimentos,23,460.7,10596.1,Leste
2023-07-29,Sapato,Roupas,9,380.89,3428.0099999999998,Sul
2023-03-19,Câmera,Eletrônicos,42,15.17,637.14,Norte
2023-12-02,Cadeira,Móveis,39,95.25,3714.75,Leste
2023-09-12,Frutas,Alimentos,4,279.44,1117.76,Sul
2023-08-28,Cadeira,Móveis,47,495.47,23287.09,Leste
2023-04-15,Sapato,Roupas,22,86.74,1908.28,Sul
2023-09-19,Sapato,Roupas,2,34.92,69.84,Oeste
2023-08-10,Carne,Alimentos,44,322.73,14200.12,Oeste
2023-07-21,Camisa,Roupas,2,231.85,463.7,Leste
2023-12-19,Jaqueta,Roupas,8,135.28,1082.24,Leste
2023-06-04,Sofá,Móveis,45,285.7,12856.5,Oeste
2023-10-15,Tablet,Eletrônicos,33,227.78,7516.74,Oeste
2023-04-08,Carrinho,Brinquedos,8,483.63,3869.04,Sul
2023-11-06,Câmera,Eletrônicos,35,482.57,16889.95,Leste
2023-06-01,Mesa,Móveis,3,181.59,544.77,Norte
2023-10-22,Calça,Roupas,11,354.57,3900.27,Sul
2023-11-06,Carne,Alimentos,46,197.36,9078.560000000001,Norte
2023-03-20,Quebra-Cabeça,Brinquedos,40,187.8,7512.0,Oeste
2023-11-04,Sofá,Móveis,33,266.88,8807.039999999999,Norte
2023-07-05,Carrinho,Brinquedos,49,364.53,17861.969999999998,Norte
2023-05-01,Carrinho,Brinquedos,6,312.87,1877.22,Sul
2023-01-10,Carrinho,Brinquedos,47,49.92,2346.2400000000002,Oeste
2023-06-26,Smartphone,Eletrônicos,3,344.47,1033.41,Norte
2023-08-06,Smartphone,Eletrônicos,36,259.27,9333.72,Leste
2023-09-25,Câmera,Eletrônicos,4,451.15,1804.6,Sul
2023-12-09,Arroz,Alimentos,31,321.36,9962.16,Oeste
2023-11-27,Estante,Móveis,7,144.1,1008.6999999999999,Oeste
2023-05-08,Laptop,Eletrônicos,39,263.92,10292.880000000001,Norte
2023-03-31,Carne,Alimentos,42,228.92,9614.64,Leste
2023-10-19,Smartphone,Eletrônicos,45,162.49,7312.05,Sul
2023-04-03,Câmera,Eletrônicos,17,275.38,4681.46,Oeste
2023-08-20,Jaqueta,Roupas,27,319.74,8632.98,Oeste
2023-01-23,Câmera,Eletrônicos,12,311.57,3738.84,Sul
2023-08-17,Arroz,Alimentos,21,294.91,6193.110000000001,Norte
2023-10-26,Sapato,Roupas,5,95.1,475.5,Sul
2023-03-08,Tablet,Eletrônicos,47,235.21,11054.87,Leste
2023-02-21,Quebra-Cabeça,Brinquedos,22,53.19,1170.1799999999998,Norte
2023-08-26,Arroz,Alimentos,17,495.41,8421.970000000001,Sul
2023-03-05,Frutas,Alimentos,23,460.19,10584.37,Oeste
2023-07-27,Feijão,Alimentos,20,480.51,9610.2,Norte
2023-06-30,Frutas,Alimentos,8,164.15,1313.2,Oeste
2023-11-28,Carrinho,Brinquedos,26,112.06,2913.56,Oeste
2023-04-06,Tablet,Eletrônicos,39,218.15,8507.85,Norte
2023-05-02,Tablet,Eletrônicos,15,257.51,3862.6499999999996,Sul
2023-07-01,Sofá,Móveis,35,174.81,6118.35,Oeste
2023-12-11,Laptop,Eletrônicos,18,199.75,3595.5,Norte
2023-07-03,Jaqueta,Roupas,31,471.23,14608.130000000001,Sul
2023-05-13,Câmera,Eletrônicos,28,312.75,8757.0,Norte
2023-02-15,Laptop,Eletrônicos,29,269.47,7814.630000000001,Leste
2023-06-27,Frutas,Alimentos,14,301.69,4223.66,Leste
2023-05-03,Sapato,Roupas,40,221.18,8847.2,Sul
2023-11-14,Mesa,Móveis,7,56.39,394.73,Sul
2023-04-23,Smartphone,Eletrônicos,38,345.75,13138.5,Leste
2023-12-21,Estante,Móveis,30,474.91,14247.300000000001,Oeste
2023-11-14,Estante,Móveis,45,273.68,12315.6,Sul
2023-09-24,Arroz,Alimentos,23,117.64,2705.72,Oeste
2023-12-23,Arroz,Alimentos,47,463.08,21764.76,Sul
2023-10-02,Câmera,Eletrônicos,12,72.17,866.04,Oeste
2023-09-29,Feijão,Alimentos,19,485.51,9224.69,Norte
2023-06-26,Jaqueta,Roupas,43,217.94,9371.42,Oeste
2023-11-07,Câmera,Eletrônicos,10,355.93,3559.3,Norte
2023-01-24,Smartphone,Eletrônicos,21,74.01,1554.21,Oeste
2023-04-04,Tablet,Eletrônicos,42,392.43,16482.06,Leste
2023-01-12,Tablet,Eletrônicos,24,14.88,357.12,Sul
2023-05-21,Carne,Alimentos,36,284.21,10231.56,Oeste
2023-12-19,Feijão,Alimentos,39,111.26,4339.14,Norte
2023-05-08,Mesa,Móveis,11,259.15,2850.6499999999996,Leste
2023-03-16,Quebra-Cabeça,Brinquedos,39,490.57,19132.23,Sul
2023-01-16,Sapato,Roupas,11,241.13,2652.43,Oeste
2023-01-19,Carrinho,Brinquedos,21,22.16,465.36,Norte
2023-03-02,Carrinho,Brinquedos,41,451.8,18523.8,Sul
2023-12-29,Sapato,Roupas,39,435.3,16976.7,Norte
2023-07-05,Quebra-Cabeça,Brinquedos,2,307.42,614.84,Leste
2023-06-02,Smartphone,Eletrônicos,28,264.32,7400.96,Norte
2023-04-02,Tablet,Eletrônicos,6,80.77,484.62,Norte
2023-02-21,Arroz,Alimentos,13,247.02,3211.26,Norte
2023-04-03,Feijão,Alimentos,14,149.75,2096.5,Norte
2023-06-02,Cadeira,Móveis,17,168.53,2865.01,Sul
2023-01-06,Sapato,Roupas,5,103.07,515.3499999999999,Sul
2023-06-03,Cadeira,Móveis,37,177.16,6554.92,Norte
2023-02-15,Cadeira,Móveis,36,322.04,11593.44,Sul
2023-10-02,Cadeira,Móveis,8,288.77,2310.16,Oeste
2023-05-30,Laptop,Eletrônicos,22,52.44,1153.6799999999998,Leste
2023-03-18,Tablet,Eletrônicos,33,150.62,4970.46,Norte
2023-08-27,Arroz,Alimentos,14,157.81,2209.34,Oeste
2023-07-10,Carne,Alimentos,30,201.26,6037.799999999999,Norte
2023-10-23,Estante,Móveis,29,451.94,13106.26,Oeste
2023-07-22,Smartphone,Eletrônicos,23,189.35,4355.05,Norte
2023-12-22,Smartphone,Eletrônicos,10,136.61,1366.1000000000001,Sul
2023-09-06,Sofá,Móveis,23,52.51,1207.73,Leste
2023-01-22,Carrinho,Brinquedos,1,59.91,59.91,Sul
2023-02-20,Câmera,Eletrônicos,15,255.83,3837.4500000000003,Norte
2023-11-12,Boneca,Brinquedos,35,275.01,9625.35,Sul
2023-06-19,Mesa,Móveis,38,349.51,13281.38,Oeste
2023-10-14,Sapato,Roupas,11,410.72,4517.92,Leste
2023-06-01,Smartphone,Eletrônicos,41,323.29,13254.890000000001,Sul
2023-08-18,Câmera,Eletrônicos,41,209.47,8588.27,Leste
2023-11-15,Carne,Alimentos,6,448.43,2690.58,Leste
2023-10-30,Carne,Alimentos,28,449.17,12576.76,Norte
2023-03-23,Laptop,Eletrônicos,7,107.02,749.14,Sul
2023-02-12,Cadeira,Móveis,2,127.29,254.58,Oeste
2023-03-06,Sapato,Roupas,30,76.14,2284.2,Sul
2023-05-28,Jaqueta,Roupas,19,179.89,3417.91,Norte
2023-10-05,Quebra-Cabeça,Brinquedos,24,45.69,1096.56,Norte
2023-10-07,Mesa,Móveis,30,146.78,4403.4,Norte
2023-11-07,Cadeira,Móveis,24,417.01,10008.24,Leste
2023-01-26,Blocos de Montar,Brinquedos,13,134.07,1742.9099999999999,Oeste
2023-03-16,Jaqueta,Roupas,46,439.12,20199.52,Sul
2023-07-05,Carne,Alimentos,29,350.12,10153.48,Leste
2023-05-18,Jaqueta,Roupas,43,111.82,4808.259999999999,Norte
2023-12-16,Feijão,Alimentos,12,341.75,4101.0,Sul
2023-05-02,Jaqueta,Roupas,1,184.21,184.21,Sul
2023-11-04,Calça,Roupas,30,22.18,665.4,Norte
2023-05-09,Arroz,Alimentos,34,427.12,14522.08,Sul
2023-06-17,Câmera,Eletrônicos,19,334.12,6348.28,Norte
2023-05-26,Blocos de Montar,Brinquedos,41,224.95,9222.949999999999,Norte
2023-07-30,Mesa,Móveis,39,213.4,8322.6,Leste
2023-06-14,Blocos de Montar,Brinquedos,37,445.54,16484.98,Norte
2023-11-24,Carrinho,Brinquedos,26,395.43,10281.18,Oeste
2023-01-20,Carrinho,Brinquedos,2,405.56,811.12,Norte
2023-05-12,Mesa,Móveis,10,178.85,1788.5,Leste
2023-09-10,Blocos de Montar,Brinquedos,25,97.16,2429.0,Norte
2023-07-20,Frutas,Alimentos,48,93.83,4503.84,Sul
2023-11-17,Sofá,Móveis,39,243.78,9507.42,Norte
2023-11-21,Camisa,Roupas,47,496.49,23335.03,Norte
2023-02-25,Laptop,Eletrônicos,41,297.8,12209.800000000001,Sul
2023-06-11,Cadeira,Móveis,41,97.0,3977.0,Leste
2023-07-07,Câmera,Eletrônicos,49,303.11,14852.390000000001,Norte
2023-01-14,Quebra-Cabeça,Brinquedos,41,276.57,11339.369999999999,Sul
2023-02-05,Estante,Móveis,15,139.51,2092.6499999999996,Norte
2023-11-03,Blocos de Montar,Brinquedos,16,90.72,1451.52,Oeste
2023-06-16,Camisa,Roupas,18,298.19,5367.42,Norte
2023-07-07,Camisa,Roupas,21,256.54,5387.34,Leste
2023-04-20,Blocos de Montar,Brinquedos,23,469.97,10809.310000000001,Sul
2023-03-06,Laptop,Eletrônicos,10,158.72,1587.2,Leste
2023-01-28,Carrinho,Brinquedos,16,137.3,2196.8,Norte
2023-05-19,Quebra-Cabeça,Brinquedos,49,58.36,2859.64,Norte
2023-11-16,Mesa,Móveis,35,272.35,9532.25,Oeste
2023-07-24,Tablet,Eletrônicos,10,413.89,4138.9,Norte
2023-01-20,Feijão,Alimentos,6,35.52,213.12,Norte
2023-02-23,Laptop,Eletrônicos,1,125.43,125.43,Norte
2023-10-17,Camisa,Roupas,9,406.62,3659.58,Leste
2023-05-10,Feijão,Alimentos,22,115.48,2540.56,Sul
2023-09-02,Jaqueta,Roupas,16,341.29,5460.64,Sul
2023-02-15,Camisa,Roupas,44,460.08,20243.52,Leste
2023-05-19,Boneca,Brinquedos,47,61.98,2913.06,Leste
2023-11-09,Quebra-Cabeça,Brinquedos,20,458.23,9164.6,Oeste
2023-04-25,Calça,Roupas,26,262.08,6814.08,Sul
2023-03-31,Sapato,Roupas,6,45.15,270.9,Oeste
2023-11-27,Tablet,Eletrônicos,49,62.55,3064.95,Norte
2023-10-05,Câmera,Eletrônicos,7,45.23,316.60999999999996,Leste
2023-01-23,Tablet,Eletrônicos,26,124.62,3240.12,Leste
2023-06-05,Carrinho,Brinquedos,2,293.26,586.52,Sul
2023-07-01,Quebra-Cabeça,Brinquedos,13,369.09,4798.17,Norte
2023-08-18,Jaqueta,Roupas,41,244.36,10018.76,Leste
2023-11-26,Jaqueta,Roupas,41,14.79,606.39,Norte
2023-09-27,Sofá,Móveis,10,12.39,123.9,Sul
2023-11-27,Cadeira,Móveis,16,246.6,3945.6,Norte
2023-08-27,Carrinho,Brinquedos,29,465.7,13505.3,Leste
2023-06-19,Camisa,Roupas,31,405.29,12563.99,Sul
2023-09-10,Jaqueta,Roupas,30,245.98,7379.4,Sul
2023-08-24,Frutas,Alimentos,8,325.25,2602.0,Oeste
2023-07-09,Câmera,Eletrônicos,14,427.23,5981.22,Norte
2023-10-18,Blocos de Montar,Brinquedos,32,108.28,3464.96,Norte
2023-01-04,Quebra-Cabeça,Brinquedos,11,379.98,4179.780000000001,Sul
2023-02-17,Frutas,Alimentos,38,211.85,8050.3,Oeste
2023-05-19,Arroz,Alimentos,20,440.15,8803.0,Oeste
2023-03-18,Carrinho,Brinquedos,4,328.09,1312.36,Norte
2023-11-10,Calça,Roupas,13,260.68,3388.84,Sul
2023-01-28,Frutas,Alimentos,49,242.83,11898.67,Leste
2023-07-20,Boneca,Brinquedos,22,159.77,3514.94,Sul
2023-12-18,Laptop,Eletrônicos,48,33.01,1584.48,Norte
2023-09-08,Smartphone,Eletrônicos,30,82.04,2461.2000000000003,Oeste
2023-01-03,Camisa,Roupas,43,228.92,9843.56,Oeste
2023-02-28,Blocos de Montar,Brinquedos,16,324.22,5187.52,Oeste
2023-09-03,Carrinho,Brinquedos,43,259.38,11153.34,Leste
2023-09-12,Laptop,Eletrônicos,12,324.63,3895.56,Leste
2023-10-28,Mesa,Móveis,14,452.39,6333.46,Leste
2023-09-06,Mesa,Móveis,38,324.89,12345.82,Sul
2023-02-21,Sofá,Móveis,31,195.71,6067.01,Norte
2023-11-24,Tablet,Eletrônicos,22,272.94,6004.68,Sul
2023-05-13,Laptop,Eletrônicos,34,241.56,8213.04,Norte
2023-04-26,Carrinho,Brinquedos,16,190.8,3052.8,Oeste
2023-11-06,Quebra-Cabeça,Brinquedos,22,350.0,7700.0,Norte
2023-01-10,Mesa,Móveis,41,233.26,9563.66,Leste
2023-10-10,Tablet,Eletrônicos,1,29.01,29.01,Leste
2023-12-15,Arroz,Alimentos,7,348.11,2436.77,Norte
2023-05-11,Carne,Alimentos,12,341.19,4094.2799999999997,Norte
2023-01-23,Laptop,Eletrônicos,39,307.26,11983.14,Norte
2023-11-03,Arroz,Alimentos,9,452.25,4070.25,Oeste
2023-07-10,Cadeira,Móveis,36,410.23,14768.28,Sul
2023-07-26,Arroz,Alimentos,40,206.89,8275.599999999999,Norte
2023-08-31,Frutas,Alimentos,4,197.91,791.64,Sul
2023-12-31,Laptop,Eletrônicos,20,321.71,6434.2,Oeste
2023-08-17,Sofá,Móveis,18,498.44,8971.92,Oeste
2023-11-16,Cadeira,Móveis,21,203.46,4272.66,Oeste
2023-12-18,Laptop,Eletrônicos,25,347.23,8680.75,Sul
2023-11-24,Laptop,Eletrônicos,17,248.67,4227.389999999999,Norte
2023-01-09,Carrinho,Brinquedos,35,239.2,8372.0,Norte
2023-09-14,Jaqueta,Roupas,2,131.01,262.02,Norte
2023-06-21,Calça,Roupas,16,17.44,279.04,Norte
2023-10-10,Blocos de Montar,Brinquedos,15,26.81,402.15,Leste
2023-01-23,Sapato,Roupas,49,16.57,811.9300000000001,Leste
2023-11-20,Mesa,Móveis,42,404.75,16999.5,Leste
2023-07-11,Smartphone,Eletrônicos,17,14.41,244.97,Sul
2023-06-01,Sofá,Móveis,2,327.57,655.14,Norte
2023-10-24,Blocos de Montar,Brinquedos,22,161.83,3560.26,Leste
2023-12-17,Frutas,Alimentos,28,231.63,6485.639999999999,Norte
2023-07-29,Mesa,Móveis,37,419.43,15518.91,Leste
2023-11-26,Laptop,Eletrônicos,12,108.69,1304.28,Oeste
2023-09-23,Sofá,Móveis,7,23.81,166.67,Leste
2023-02-06,Jaqueta,Roupas,39,364.75,14225.25,Norte
2023-04-11,Feijão,Alimentos,15,87.64,1314.6,Leste
2023-04-02,Estante,Móveis,9,15.29,137.60999999999999,Leste
2023-08-06,Carrinho,Brinquedos,44,394.3,17349.2,Oeste
2023-12-29,Câmera,Eletrônicos,49,244.56,11983.44,Sul
2023-01-30,Sapato,Roupas,26,281.52,7319.5199999999995,Sul
2023-11-23,Sapato,Roupas,45,316.87,14259.15,Norte
2023-10-04,Smartphone,Eletrônicos,3,331.54,994.6200000000001,Sul
2023-04-06,Mesa,Móveis,35,316.79,11087.650000000001,Oeste
2023-08-13,Carrinho,Brinquedos,32,387.29,12393.28,Norte
2023-03-19,Sofá,Móveis,34,142.47,4843.98,Norte
2023-03-14,Carne,Alimentos,15,368.15,5522.25,Sul
2023-04-02,Blocos de Montar,Brinquedos,38,211.36,8031.68,Sul
2023-11-05,Quebra-Cabeça,Brinquedos,9,309.4,2784.6,Leste
2023-09-10,Feijão,Alimentos,28,145.2,4065.5999999999995,Sul
2023-05-02,Quebra-Cabeça,Brinquedos,19,405.79,7710.01,Oeste
2023-03-23,Frutas,Alimentos,45,495.93,22316.85,Sul
2023-02-13,Estante,Móveis,29,124.48,3609.92,Sul
2023-11-19,Carrinho,Brinquedos,29,247.89,7188.8099999999995,Leste
2023-07-19,Camisa,Roupas,49,134.84,6607.16,Norte
2023-07-08,Carne,Alimentos,18,257.42,4633.56,Norte
2023-09-28,Carne,Alimentos,41,120.03,4921.2300000000005,Oeste
2023-05-18,Sapato,Roupas,47,76.4,3590.8,Oeste
2023-08-11,Smartphone,Eletrônicos,30,250.44,7513.2,Leste
2023-01-23,Carne,Alimentos,39,233.6,9110.4,Oeste
2023-10-10,Blocos de Montar,Brinquedos,38,393.0,14934.0,Sul
2023-02-16,Arroz,Alimentos,17,469.48,7981.16,Norte
2023-12-31,Tablet,Eletrônicos,13,74.47,968.11,Sul
2023-08-22,Calça,Roupas,24,430.65,10335.599999999999,Oeste
2023-12-15,Cadeira,Móveis,18,285.18,5133.24,Sul
2023-09-06,Mesa,Móveis,31,190.25,5897.75,Norte
2023-01-02,Feijão,Alimentos,14,334.33,4680.62,Leste
2023-08-10,Mesa,Móveis,27,414.47,11190.69,Oeste
2023-01-04,Carne,Alimentos,15,89.82,1347.3,Leste
2023-03-15,Carrinho,Brinquedos,43,139.99,6019.570000000001,Norte
2023-08-06,Feijão,Alimentos,36,491.25,17685.0,Norte
2023-04-28,Carrinho,Brinquedos,11,169.63,1865.9299999999998,Norte
2023-06-24,Boneca,Brinquedos,31,48.83,1513.73,Oeste
2023-11-21,Feijão,Alimentos,14,228.36,3197.04,Oeste
2023-02-17,Jaqueta,Roupas,34,82.25,2796.5,Oeste
2023-09-14,Calça,Roupas,30,221.48,6644.4,Norte
2023-02-28,Tablet,Eletrônicos,38,34.72,1319.36,Norte
2023-02-17,Cadeira,Móveis,41,256.99,10536.59,Norte
2023-08-04,Tablet,Eletrônicos,1,177.1,177.1,Oeste
2023-08-22,Smartphone,Eletrônicos,1,88.75,88.75,Norte
2023-01-02,Arroz,Alimentos,43,188.42,8102.0599999999995,Leste
2023-09-30,Câmera,Eletrônicos,46,144.61,6652.06,Norte
2023-02-12,Câmera,Eletrônicos,20,135.77,2715.4,Oeste
2023-02-15,Laptop,Eletrônicos,17,25.29,429.93,Oeste
2023-05-28,Sapato,Roupas,16,139.37,2229.92,Norte
2023-03-06,Blocos de Montar,Brinquedos,16,330.9,5294.4,Sul
2023-03-02,Laptop,Eletrônicos,17,307.77,5232.09,Oeste
2023-01-31,Carne,Alimentos,10,334.18,3341.8,Sul
2023-08-25,Frutas,Alimentos,31,115.47,3579.57,Sul
2023-03-21,Arroz,Alimentos,46,496.46,22837.16,Norte
2023-04-22,Sofá,Móveis,25,271.47,6786.750000000001,Oeste
2023-08-15,Estante,Móveis,17,261.16,4439.72,Sul
2023-10-10,Laptop,Eletrônicos,43,390.89,16808.27,Sul
2023-12-02,Boneca,Brinquedos,35,253.18,8861.300000000001,Norte
2023-03-22,Boneca,Brinquedos,36,342.61,12333.960000000001,Norte
2023-12-22,Boneca,Brinquedos,28,232.38,6506.639999999999,Sul
2023-03-26,Arroz,Alimentos,17,368.52,6264.84,Sul
2023-01-02,Carrinho,Brinquedos,11,102.65,1129.15,Norte
2023-07-24,Jaqueta,Roupas,43,217.04,9332.72,Oeste
2023-05-21,Smartphone,Eletrônicos,24,268.38,6441.12,Leste
2023-04-14,Carne,Alimentos,19,221.18,4202.42,Norte
2023-07-22,Camisa,Roupas,2,346.84,693.68,Leste
2023-10-14,Laptop,Eletrônicos,11,150.27,1652.97,Oeste
2023-04-17,Blocos de Montar,Brinquedos,46,272.92,12554.320000000002,Sul
2023-11-01,Arroz,Alimentos,26,346.15,8999.9,Leste
2023-02-23,Laptop,Eletrônicos,31,83.77,2596.87,Norte
2023-08-04,Quebra-Cabeça,Brinquedos,36,252.89,9104.039999999999,Oeste
2023-02-14,Smartphone,Eletrônicos,26,222.55,5786.3,Leste
2023-12-04,Cadeira,Móveis,19,247.78,4707.82,Norte
2023-09-23,Frutas,Alimentos,49,52.1,2552.9,Leste
2023-02-20,Blocos de Montar,Brinquedos,28,213.73,5984.44,Sul
2023-03-15,Blocos de Montar,Brinquedos,17,369.77,6286.09,Leste
2023-11-16,Jaqueta,Roupas,18,115.9,2086.2000000000003,Leste
2023-03-08,Boneca,Brinquedos,44,423.05,18614.2,Leste
2023-07-08,Quebra-Cabeça,Brinquedos,25,147.0,3675.0,Norte
2023-08-07,Boneca,Brinquedos,4,230.85,923.4,Sul
2023-08-21,Laptop,Eletrônicos,3,422.76,1268.28,Oeste
2023-10-09,Cadeira,Móveis,43,105.6,4540.8,Norte
2023-01-29,Laptop,Eletrônicos,38,305.96,11626.48,Leste
2023-10-05,Sofá,Móveis,19,498.19,9465.61,Norte
2023-12-19,Smartphone,Eletrônicos,14,451.71,6323.94,Leste
2023-12-24,Boneca,Brinquedos,12,328.89,3946.68,Norte
2023-03-21,Smartphone,Eletrônicos,5,28.8,144.0,Norte
2023-05-18,Câmera,Eletrônicos,33,253.61,8369.130000000001,Sul
2023-02-21,Camisa,Roupas,13,228.9,2975.7000000000003,Leste
